id,comment,label,comment_normalize
train_015354,Hàng đẹp...bao đi luôn.,0,hàng đẹp bao đi
train_015355,"Nếu mất tiền thì mua bản premium của Avira , dùng khỏi chê luôn .",0,tiền mua prem yêu m avira chê
train_015356,Em đã mua giày mà em không thấy dây giày đâu hết shop ạ,1,mua giày dây giày cửa_hàng
train_015357,Hài lòng về sp của shop nhé,0,hài_lòng sản_phẩm cửa_hàng
train_015358,Mình đặt hộ hàng xóm 3 chiếc nồi. Thật sự ko phải là buôn bán gì nhưng mà bây giờ vỡ như vậy thì biết phải làm sao? Ai sẽ chịu trách nhiệm cho vụ này??? 1 vết vỡ và 1 vết rạn nứt.,1,hộ hàng_xóm 3 nồi buôn_bán vỡ trách_nhiệm vụ 1 vết vỡ 1 vết rạn_nứt
train_015359,hàng k tốt,1,hàng
train_015360,Khong nhu mong doi hương dưa gang chưa lồm sao mà uống,1,nhu mong doi hương dưa_gang lồm uống
train_015361,Mình thích mùi Đào hơn cả 2 không giữ hương được lâu lắm trên da mình dù gì cũng tiền nào của đó nên không đòi hỏi gì nhiều. Bao bì dễ thương nhỏ gọn mang theo touch up tiện,0,mùi đào 2 hương lắm da tiền đòi_hỏi bao_bì dễ_thương gọn touch up tiện
train_015362, Shop phục vụ rất kém Thời gian giao hàng rất chậm Shop phục vụ rất kém Shop phục vụ rất kém Shop phục vụ rất kém Shop phục vụ rất kém Shop phục vụ rất kém Shop phục vụ rất kém Shop phục vụ rất kém Shop phục vụ rất kém Shop phục vụ rất kém Shop phục vụ rất kém Shop phục vụ rất kém,1,cửa_hàng_phục_vụ kém giao hàng chậm cửa_hàng_phục_vụ kém cửa_hàng_phục_vụ kém cửa_hàng_phục_vụ kém cửa_hàng_phục_vụ kém cửa_hàng_phục_vụ kém cửa_hàng_phục_vụ kém cửa_hàng_phục_vụ kém cửa_hàng_phục_vụ kém cửa_hàng_phục_vụ kém cửa_hàng_phục_vụ kém cửa_hàng_phục_vụ kém
train_015363, Đóng gói sản phẩm rất kém。 Rất không đáng tiền. hút chân không gì mà phồng như bong bóng,1,đóng_gói sản_phẩm kém 。 tiền hút chân phồng bong_bóng
train_015364,ghi dây cao su mà giao dây da,1,ghi dây cao_su giao dây da
train_015365,Thấy hộp ko có nắp thiếu hay là do sx vậy shop?,0,hộp nắp sx cửa_hàng
train_015366,"Sách là câu chuyện của một bác sỹ chữa bệnh cho các bệnh nhân của mình giống như tựa tiếng anh """"women who love too much"""". Tựa sách tiếng việt không diễn tả đúng nội dung của sách.",1,sách câu_chuyện sỹ chữa bệnh bệnh_nhân tựa tiếng women who love too much tựa sách tiếng việt diễn_tả nội_dung sách
train_015367, Chất lượng sản phẩm tuyệt vời. Đóng gói sản phẩm rất đẹp và chắc chắn. Hàng giống mô tả,0,chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp hàng mô_tả
train_015368," Chất lượng sản phẩm tốt
 Đóng gói sản phẩm đẹp và chắc chắn",0,chất_lượng sản_phẩm đóng_gói sản_phẩm đẹp
train_015369,Tôi đã cân và thấy số buổi sáng số cân khác buổi chiều lại 1 số cân khác và muốn đổi trả sản phẩm,1,cân cân chiều 1 cân đổi sản_phẩm
train_015370,Hơi mỏng nhưng dùng ok. Phù hợp giá tiền,0,hơi mỏng ok giá tiền
train_015371,Cám ơn shop vì sách thật xịn đẹp đóng gói kỹ càng giao hàng nhanh. Chúc shop đắt hàng nhé!,0,cám_ơn cửa_hàng sách xịn đẹp đóng_gói kỹ_càng giao hàng chúc cửa_hàng đắt hàng
train_015372,Bôi hai ba lần mới sạch bôi mắt xong ngứa luôn. Nhưng vận chuyển thì rất lẹ,1,bôi hai sạch bôi mắt xong ngứa vận_chuyển lẹ
train_015373,Chất lượng kém đế đúc rỗng. Tấm phủ đế bằng giấy bong ra . Ko đáng 100k Chất lượng sản phẩm kém,1,chất_lượng kém đế đúc rỗng phủ đế giấy bong 100 chất_lượng sản_phẩm kém
train_015374,"cúng ổn nưng cảm thấy hơi ồn ao
",0,cúng ổn nưng hơi ồn ao
train_015375,Dầu olive mùi hơi khó chịu nên mình không dùng để nấu ăn mà dùng làm đẹp. Sau gần 1 tháng sử dụng mình thấy da mịn và đẹp hơn trước. Tiki đóng gói và giao hàng rất ok nhưng có 1 điều mình không hài lòng là khi mua chai dầu này thì nắp chai không được bọc niêm phong lại như các sản phẩm dầu olive khác ở siêu thị mà chỉ cần vặn là sử dụng được ngay. Tuy nhiên sử dụng có hiệu quả là mình thấy ok rồi nên mình đã đặt thêm 3 chai mua cho bạn bè và người thân.,1,dầu olive mùi hơi khó_chịu nấu_ăn làm_đẹp 1 da mịn đẹp tiki đóng_gói giao hàng o 1 hài_lòng mua chai dầu nắp chai bọc niêm_phong sản_phẩm dầu olive siêu_thị vặn hiệu_quả o 3 chai mua bạn_bè người_thân
train_015376,dịch vụ thì tốt nhưng điện mua về mới sài có một ngày thì bị hư rồi.,1,dịch_vụ điện mua xài hư
train_015377,Ko ngon lắm nhưng chấp nhận đc. Chỉ có điều là mình đã hủy đơn hàng nhưng shop vẫn gửi hàng đi cho mình.là ko hài lòng lắm. ,1,ngon lắm chấp_nhận huỷ đơn hàng cửa_hàng gửi hàng đi hài_lòng lắm
train_015378,K còn gì để nói quá hài lòng,0,hài_lòng
train_015379,Bản quyền 365 ngày mà kích hoạt chỉ có 350 ngày nên đang đặt ????  Ko biết có bị khóa không nữa. Shop nên sem lại.,1,bản_quyền 365 kích_hoạt 350 khoá cửa_hàng sem
train_015380,Vỏ chặn bị dính bẩn như qua sd rôigiặt ko sạch. Vỏ đỗ thô to. Vỏ cũng ko đc mềm mại lắm,1,vỏ chặn dính bẩn rôigiặt sạch vỏ đỗ thô to vỏ mềm_mại lắm
train_015381,giở,1,giở
train_015382, Chất lượng sản phẩm rất kém mới dùng một lần đã hư,1,chất_lượng sản_phẩm kém hư
train_015383,Sản phẩm quá khác mô tả pin quá yếu,1,sản_phẩm mô_tả pin yếu
train_015384, Chất lượng sản phẩm tuyệt vời  Shop phục vụ rất tốt  Rất đáng tiền. C chủ bán hàng có tâm nhất quả đất nc dễ thương dễ tính. Sản phẩm thì đa dạng nhiều mẫu mã độc đẹp 👍🏻 rất nên tham khảo shop này nếu như có nhu cầu cần mua giày dép,0,chất_lượng sản_phẩm tuyệt_vời cửa_hàng_phục_vụ tiền c chủ hàng tâm quả_đất nc dễ_thương dễ_tính sản_phẩm đa_dạng mẫu_mã độc đẹp positive 🏻 tham_khảo cửa_hàng nhu_cầu mua giày_dép
train_015385, Chất lượng sản phẩm rất kém không giống miêu tả cái này giống hàng loại của các công ty dạt ra hơn đường may xấu không nên mua ,1,chất_lượng sản_phẩm kém miêu_tả hàng công_ty dạt đường may xấu mua
train_015386,Giao hàng quá quá chậm. Nếu lần sau shop k có hàng thì nên huỷ đơn để cho khách còn biết!,1,giao hàng chậm cửa_hàng hàng huỷ đơn
train_015387,không có quà là cái ly dù mình mua 2 gói 180k thất vọng !!!!,1,quà ly mua 2 gói 180 thất_vọng
train_015388,Mình nhận hàng rất nhanh nhưng khi cắm vào điện thoại ko có tín hiệu gì hết. Mình có thể đổi được không?,1,hàng cắm điện_thoại tín_hiệu hết_mình đổi
train_015389,Bạn trai khen mình gì mà khéo chọn nhờ có shop tư vấn nên chọn được mẫu ưng ý luôn. chúc shop làm ăn phát đạt :))) Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn,0,trai khen khéo cửa_hàng tư_vấn mẫu ưng_ý chúc cửa_hàng làm_ăn phát_đạt positive chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp
train_015390,Giao thiếu mặt nạ,1,giao mặt_nạ
train_015391,Máy mua về dùng được một ngày bị hỏng,1,máy mua hỏng
train_015392, Chất lượng sản phẩm tuyệt vời hàng đẹp đáng tiền,0,chất_lượng sản_phẩm tuyệt_vời hàng đẹp tiền
train_015393,Sao hàng đợt mới này ok hơn hàng đợt cũ nhỉ.. :(,0,hàng đợt o hàng đợt cũ nagative
train_015394,Đi mưa tốt đáng tiền,0,đi mưa tiền
train_015395,Shop bán đồ đểu được cái mã! m nhận đồng hồ hôm 12.11 và do m đi làm lu bu đến ngày 17.11 m đem đồng hồ đi để cắt mắt đeo cho vừa tay mới biết kim đồng hồ không chạy m thay pin vẫn ko chạy hỏi thợ sửa bảo hư máy ở trong thay 120k m đã nhắn tin shop ko trả lời gọi sdt bảo hành ko liên lạc,1,cửa_hàng đồ đểu mã đồng_hồ hôm 12 11 đi lu_bu 17 11 đem đồng_hồ đi cắt mắt đeo kim_đồng_hồ chạy thay pin chạy thợ sửa bảo hư máy thay 120 nhắn_tin cửa_hàng trả_lời gọi sdt bảo_hành liên_lạc
train_015396,Giày có mùi cao xu. Mùi rất khó chịu.,0,giày mùi xu mùi khó_chịu
train_015397,Chất luongmoi nguoi mua là ko lầm,0,chất luongmoi nguoi mua lầm
train_015398,Da hơi cứng chất lượng tốt...,0,da hơi cứng chất_lượng
train_015399,Vải mỏng. Size để 17.18 kg mặc mà bé 10kg mặc vừa. Nt hỏi shop éo trả lời,1,vải mỏng cỡ 17 18 mặc bé 10 mặc nhắn_tin cửa_hàng éo trả_lời
train_015400,Giao hàng thiếu và k rep ib shop quá kém,1,giao hàng trả_lời nhắn_tin cửa_hàng kém
train_015401,Giày mềm nhẹ xinh xắn êm chân màu đẹp. ,0,giày mềm nhẹ xinh_xắn êm chân màu đẹp
train_015402,Shop giao hàng nhanh nhưng giao nhầm mẫu liên hệ với shop để đổi lại thì shop không trả lời. Phục vụ không tốt k ủng hộ shop nữa,1,cửa_hàng giao hàng giao nhầm mẫu liên_hệ cửa_hàng đổi cửa_hàng trả_lời phục_vụ ủng_hộ cửa_hàng
train_015403,Đóng gói đẹp :) chất lượng rất hài lòng sẽ ủng hộ shop dài dài ,0,đóng_gói đẹp positive chất_lượng hài_lòng ủng_hộ cửa_hàng dài_dài
train_015404,"- Dây đeo, ốp iPhone ok. 
- Dây sạc Iphone k đúng quảng cáo Foxcom. Trông dây hơi bị vớ vẩn so với tiền mua đc dây foxcom loại 1.",1,dây đeo ốp iphone ok dây sạc iphone ng cáo foxcom trông dây hơi vớ_vẩn tiền mua dây foxcom 1
train_015405,Đồng hồ đẹp lắm chất lượng tốt có điều màu không được trắng tinh như trong hình (hơi ngà một chút). Thời gian giao hàng nhanh cực. Nói chung ổn😊,0,đồng_hồ đẹp lắm chất_lượng màu trắng_tinh hình hơi ngà một_chút giao hàng cực ổn positive
train_015406,5 sao Shop phục vụ rất tốt,0,5 cửa_hàng_phục_vụ
train_015407,Nt mấy ngày ko trả lời lại do cho khách nt nửa dem. Dem ko nhắn dc thì ngày nt ai bắt... 😖,0,nt mấy trả_lời nhắn_tin nửa dem dem nhắn nhắn_tin bắt nagative
train_015408,Hàng rất ok.mong shop sẽ bán hàng như thế này.đừng như những chỗ khác hình ảnh và sp thật ko giống nhau Đóng gói sản phẩm rất đẹp và chắc chắn,0,hàng ok mong cửa_hàng hàng đừng chỗ hình_ảnh sản_phẩm đóng_gói sản_phẩm đẹp
train_015409,"Ối zời ơi, ngon quá xá luôn
Ngon ngoài sức tưởng tượng
Thik nhất sấu và mơ chua cay",0,ối zời ngon quá_xá ngon sức tưởng_tượng thi xấu mơ chua_cay
train_015410, Chất lượng sản phẩm rất kém. treo đầu dê bán thịt chó. màu thì trắng ơn ởn. đi vào thì mỏng manh ẽo ợt. video quay chiếu đèn vàng nên giaỳ thành màu be :)) khi mong muốn đổi đôi hơn tiền và mua thêm dép nữa thì ko thèm rep. lúc đánh giá 1 sao mới rep thì bảo hết hàng. heets hồn với shop. ,1,chất_lượng sản_phẩm kém treo đầu dê thịt chó màu trắng ơn ởn đi mỏng_manh ẽo_ợt video chiếu đèn_vàng giaỳ thành màu be positive mong_muốn đổi đôi tiền mua dép thèm trả_lời 1 trả_lời bảo hàng heets hồn cửa_hàng
train_015411, Chất lượng sản phẩm tuyệt vời cảnh báo ăn sẽ bị nghiện mình mua đã 4 hộp của nàng ý về ăn rồi.,0,chất_lượng sản_phẩm tuyệt_vời cảnh_báo nghiện mua 4 hộp nàng
train_015412,"Hình thức ok.
Bền hay ko phải chờ thời gian kiểm chứng!",0,hình_thức ok bền chờ kiểm_chứng
train_015413,Sản phẩm noi chung là đẹp. Nhung day đeo hơi bị lỗi tí. ,0,sản_phẩm noi đẹp nhung day đeo hơi lỗi tí
train_015414,Chất xấu k như hình giặt 1 lần đã tưa chỉ,1,chất xấu hình giặt 1 tưa
train_015415,Không giống như  hình,1,hình
train_015416,Sao kg gui mau cho e coi de dat hang vay ,1,gui mau e coi de dat hang vay
train_015417,Đi êm chân ,0,đi êm chân
train_015418,chất lượng tốt so vs giá nhưng giao thiếu hàng k thèm tl khách,1,chất_lượng giá giao hàng thèm trả_lời
train_015419, Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn  Rất đáng tiền SHOP NHIỆT TÌNH LẦN SAU MÌNH SẼ ỦNG HỘ CHO SHOP,0,chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp tiền cửa_hàng nhiệt_tình ủng_hộ cửa_hàng
train_015420,Thời gian giao hàng nhanh đóng gói sản phẩm chắc chắn nắp được bọc keo cẩn thận nên chỉ tràn ra một chút thôi chất lượng sản phẩm tốt sẽ ùng hộ shop lần sau,0,giao hàng đóng_gói sản_phẩm nắp bọc keo cẩn_thận tràn một_chút chất_lượng sản_phẩm ùng hộ cửa_hàng
train_015421, Chất lượng sản phẩm rất kémToàn máy đồ cổ thôi đặt 2 cái thì 1 cái khg nhận sim -- m dởm,1,chất_lượng sản_phẩm kémtoàn máy_đồ cổ 2 1 khg sim dởm
train_015422, Rất đáng tiền. Sản phẩm rất tốt chất kem mịn rất dễ blend va apply lên mặt độ cover rất tốt. Chẳng kém gì các sản phẩm cao cấp khác. Đóng gói rất chắc chắn có chống sốc tốt giao hàng rất nhanh,0,tiền sản_phẩm chất kem mịn blend va apply lên_mặt độ cover chẳng kém sản_phẩm cao_cấp đóng_gói chống sốc giao hàng
train_015423, Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh. Rất ưng ý ,0,chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp đóng_gói sản_phẩm đẹp giao hàng ưng_ý
train_015424, Chất lượng sản phẩm tuyệt vời. Đẹp. Giá rẻ,0,chất_lượng sản_phẩm tuyệt_vời đẹp giá rẻ
train_015425,1 cái chảo trị giá 708k bẩn thỉu đen đúa như mới móc trong xó xỉnh nào ra vậy. Cầm trên tay mà chỉ mún chửi thề với Tiki thôi.,1,1 chảo trị_giá 708 bẩn_thỉu đen_đúa móc xó_xỉnh cầm mún chửi thề tiki
train_015426,Áo rất đẹp. Thun mềm.  Rất đáng tiền,0,áo đẹp thun mềm tiền
train_015427,giao hk đúng sai nhắn tin k trả lời  Shop phục vụ rất kém,1,giao h sai nhắn_tin trả_lời cửa_hàng_phục_vụ kém
train_015428, Thời gian giao hàng rất nhanh Shop phục vụ rất tốt Rất đáng tiền Cho shop 5 sao,0,giao hàng cửa_hàng_phục_vụ tiền cửa_hàng 5
train_015429,Giao hàng cực nhanh. Nhà em tận quảng ninh sau 1 hôm đã nhận được hàng. 😂😂xịt khoáng dùng tốt. Tia xịt rất thích,0,giao hàng cực tận ng ninh 1 hôm hàng positive positive_xịt_khoáng tia xịt
train_015430,Ngũ cốc toàn mùi đậu nành. Tiền nào của nấy nên cái này cũng ko trách shop được nhưng rất không hài lòng vì các hạt bị rang cháy vừa khét vừa đắng dù đã pha thêm sữa đặc vẫn không thể uống nổi,1,ngũ_cốc toàn mùi đậu_nành tiền không_trách cửa_hàng hài_lòng hạt rang cháy khét đắng pha sữa đặc uống nổi
